udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,installation_cohort,product_family,equipment_age_proxy,reliability_index,operating_stress,maintenance_efficiency,failure_risk_score,lifecycle_stage,criticality_score,criticality_level
8533,L55712,L,298.6,309.4,1315,55.5,28,0,No Failure,Gen5,L,0.8532853285328533,0.5272085469416508,0.8888833021185842,1.011241668109472,2.493513934349941,end_of_life,1.5640705643755517,medium
8534,M23393,M,298.6,309.4,1465,41.1,30,0,No Failure,Gen5,M,0.8533853385338533,0.5656075172734666,0.4073874739434857,1.9708803456022703,1.5302249425599561,end_of_life,1.334306219207028,medium
8535,M23394,M,298.6,309.5,1404,43.3,33,0,No Failure,Gen5,M,0.8534853485348535,0.5632159737712903,0.4584834980890043,1.7905632009213495,1.6345369321904109,end_of_life,1.3913598223028656,medium
8536,L55715,L,298.6,309.5,1547,44.8,36,0,No Failure,Gen5,L,0.8535853585358536,0.5208244302691138,0.5086393135239105,1.6430092137988634,1.456888860450461,end_of_life,1.0353473382373575,medium
8537,M23396,M,298.6,309.5,1426,45.4,38,0,No Failure,Gen5,M,0.8536853685368537,0.5592234006009298,0.5287016396978729,1.59057959588042,1.5836169111072929,end_of_life,1.392057256352279,medium
8538,L55717,L,298.6,309.5,1730,30.2,41,0,No Failure,Gen5,L,0.8537853785378537,0.5168318570987533,0.6749499788082067,1.29040586792182,1.9538487807665015,end_of_life,1.2840245059490627,medium
8539,L55718,L,298.5,309.4,1548,37.7,43,0,No Failure,Gen5,L,0.8538853885388539,0.5152308274305691,0.4633012513805095,1.7752490298028842,1.3524965975754892,end_of_life,0.9799890144443486,low
8540,L55719,L,298.5,309.4,1517,40.2,45,0,No Failure,Gen5,L,0.853985398539854,0.5136297977623849,0.3939584959370321,2.0244615857917667,1.3137887493830542,end_of_life,0.9437030485343313,low
8541,L55720,L,298.6,309.5,1687,29.3,47,0,No Failure,Gen5,L,0.8540854085408541,0.5120287680942007,0.7050434680691503,1.2421689507008131,1.8328636714514597,end_of_life,1.244658509001329,medium
8542,L55721,L,298.5,309.5,1738,25.2,49,0,No Failure,Gen5,L,0.8541854185418541,0.5104277384260165,0.8588005415123835,1.0429697905913045,2.2305438826442208,end_of_life,1.4498577155114034,medium
8543,H37956,H,298.4,309.4,1512,35.3,51,0,No Failure,Gen5,H,0.8542854285428543,0.5888267087578323,0.5602150673308494,1.5146579493298302,1.3617513787169204,end_of_life,1.612765071686023,medium
8544,M23403,M,298.5,309.4,1365,48.7,56,0,No Failure,Gen5,M,0.8543854385438544,0.5448541375876719,0.6781747834015,1.2850583459269576,1.7613772132098615,end_of_life,1.5080033203043948,medium
8545,H37958,H,298.5,309.4,2011,21.0,59,0,No Failure,Gen5,H,0.8544854485448545,0.5824625940854955,1.0217026632224642,0.891501850523531,3.448243595550218,end_of_life,2.5858082371868267,high
8546,L55725,L,298.4,309.3,1806,27.6,64,0,No Failure,Gen5,L,0.8545854585458545,0.49849002291533506,0.8401474250556978,1.0636629674763576,2.2611293076685746,end_of_life,1.4564959505841393,medium
8547,L55726,L,298.4,309.3,1716,28.4,66,0,No Failure,Gen5,L,0.8546854685468547,0.49688899324715086,0.8133976568237481,1.0948134063288526,1.9059674826345285,end_of_life,1.306406290100936,medium
8548,M23407,M,298.4,309.4,1666,24.3,68,0,No Failure,Gen5,M,0.8547854785478548,0.5352879635789667,0.9280243805201608,0.9727395759758334,2.045581596351493,end_of_life,1.6966399526966454,medium
8549,L55728,L,298.5,309.4,1578,36.3,71,0,No Failure,Gen5,L,0.8548854885488549,0.4928964200767903,0.5101133457864221,1.639039707795644,1.1199898347991957,end_of_life,0.9010299376556048,low
8550,L55729,L,298.3,309.3,1558,37.2,73,0,No Failure,Gen5,L,0.854985498549855,0.4912953904086061,0.5358147175267794,1.5727852351229692,1.1592703258034482,end_of_life,0.9244525455794131,low
8551,L55730,L,298.3,309.2,1456,45.5,75,0,No Failure,Gen5,L,0.8550855085508551,0.4896943607404219,0.6494364099673448,1.334336024644937,1.3447814919909362,end_of_life,1.032743519786578,medium
8552,M23411,M,298.2,309.1,1457,49.0,77,0,No Failure,Gen5,M,0.8551855185518552,0.5280933310722377,0.8055969957289465,1.1042439459453652,1.56488974444359,end_of_life,1.46763499649612,medium
8553,L55732,L,298.2,309.1,1467,44.5,80,0,No Failure,Gen5,L,0.8552855285528553,0.4857017875700613,0.6551295494242281,1.3242760805248333,1.3209650884032864,end_of_life,1.024924900188583,medium
8554,M23413,M,298.1,309.0,1661,38.2,82,0,No Failure,Gen5,M,0.8553855385538554,0.5241007579018773,0.60310404522283,1.4222646090495423,1.4246278551029445,end_of_life,1.350782355608027,medium
8555,L55734,L,298.1,309.0,1592,33.9,85,0,No Failure,Gen5,L,0.8554855485548555,0.4817092143997009,0.746884049469561,1.1807991904279482,1.399074385196998,end_of_life,1.0836949689196675,medium
8556,L55735,L,298.2,309.0,1596,37.2,87,0,No Failure,Gen5,L,0.8555855585558556,0.4801081847315167,0.619876744258287,1.3891266914453992,1.2498230251936524,end_of_life,0.9858922333549471,low
8557,L55736,L,298.2,309.0,1489,40.6,89,0,No Failure,Gen5,L,0.8556855685568557,0.4785071550633324,0.5471902677858157,1.5451406638440752,1.2013266882613354,end_of_life,0.944687755640279,low
8558,L55737,L,298.3,309.0,1471,48.3,91,0,No Failure,Gen5,L,0.8557855785578558,0.4769061253951482,0.7879922757638437,1.1261359217790585,1.4474949439039557,end_of_life,1.1153956602907356,medium
8559,M23418,M,298.3,309.0,1505,41.3,93,0,No Failure,Gen5,M,0.8558855885588559,0.515305095726964,0.5539318037342819,1.5292114472632978,1.1375217910694484,end_of_life,1.221188257548064,medium
8560,L55739,L,298.3,309.0,1519,40.0,96,0,No Failure,Gen5,L,0.855985598559856,0.4729135522247877,0.5104634303573633,1.6380997620358737,1.110566742448616,end_of_life,0.8973657260866554,low
8561,L55740,L,298.3,309.0,1408,45.4,98,0,No Failure,Gen5,L,0.8560856085608561,0.4713125225566035,0.6910243659230253,1.2641835613156196,1.4273678225163664,end_of_life,1.078254438783454,medium
8562,L55741,L,298.2,308.9,1332,44.4,100,0,No Failure,Gen5,L,0.8561856185618562,0.4697114928884193,0.6967175053799212,1.255150029022071,1.706311720873718,end_of_life,1.1915399399634634,medium
8563,L55742,L,298.1,308.9,1351,52.4,102,0,No Failure,Gen5,L,0.8562856285628563,0.4681104632202351,0.9808796989539009,0.9251723396857411,2.0294711978072417,end_of_life,1.406052388809067,medium
8564,L55743,L,298.0,308.9,1500,36.7,104,0,No Failure,Gen5,L,0.8563856385638564,0.4665094335520508,0.6923902104045695,1.2620044857563693,1.3112570498341773,end_of_life,1.032219883055042,medium
8565,M23424,M,298.0,308.7,1614,30.7,106,0,No Failure,Gen5,M,0.8564856485648565,0.5049084038838667,0.9379451491288684,0.9634420478185044,1.6804898074864534,end_of_life,1.553579467733242,medium
8566,L55745,L,298.0,308.8,1489,36.5,109,0,No Failure,Gen5,L,0.8565856585658566,0.4625168603816904,0.7215434909548879,1.217221012654717,1.365557104745514,end_of_life,1.062685889184672,medium
8567,M23426,M,297.9,308.7,1751,26.6,111,0,No Failure,Gen5,M,0.8566856685668567,0.5009158307135062,1.0917022225721016,0.8391358017623374,2.255869250121061,end_of_life,1.829858366820055,medium
8568,L55747,L,298.0,308.7,1511,45.8,114,0,No Failure,Gen5,L,0.8567856785678568,0.4585242872113299,0.8217902992794782,1.084845436952043,1.4670393800563133,end_of_life,1.1333528418063687,medium
8569,L55748,L,297.9,308.6,1691,29.6,116,0,No Failure,Gen5,L,0.8568856885688569,0.4569232575431456,1.01385643019462,0.8977817723108835,1.9564495285147236,end_of_life,1.3867367404642756,medium
8570,L55749,L,297.9,308.6,1757,27.5,118,0,No Failure,Gen5,L,0.856985698569857,0.4553222278749614,1.0840745718034885,0.8445414028922851,2.254053341226683,end_of_life,1.5268437080317199,medium
8571,H37984,H,297.9,308.7,1545,35.9,120,0,No Failure,Gen5,H,0.8570857085708571,0.5337211982067772,0.7807361668756837,1.1354138022370444,1.4446319536036425,end_of_life,1.712073631504162,medium
8572,L55751,L,297.9,308.6,2262,15.7,125,0,No Failure,Gen5,L,0.8571857185718572,0.4497486270366167,1.4786336532247502,0.6334591929908832,4.928195731974557,end_of_life,2.714868388757248,high
8573,M23432,M,297.7,308.5,1559,35.2,127,0,No Failure,Gen5,M,0.8572857285728572,0.4881475973684326,0.8824029135722844,1.0179122905526896,1.6403026995755565,end_of_life,1.520841953901908,medium
8574,L55753,L,297.6,308.4,1626,32.4,130,0,No Failure,Gen5,L,0.8573857385738574,0.4457560538662562,1.0151574521309332,0.8967343562912294,1.8848723413026272,end_of_life,1.3584961721603308,medium
8575,L55754,L,297.6,308.3,1424,53.9,132,0,No Failure,Gen5,L,0.8574857485748575,0.444155024198072,1.2491531016152604,0.7412057229107354,2.295178460507343,end_of_life,1.5928173146875153,medium
8576,M23435,M,297.6,308.3,1648,29.1,134,0,No Failure,Gen5,M,0.8575857585758576,0.48255399452988784,1.1479660845800572,0.801303827368435,2.120996343152373,end_of_life,1.7927883626349663,medium
8577,L55756,L,297.6,308.3,1523,39.5,137,0,No Failure,Gen5,L,0.8576857685768576,0.4401624510277115,0.8002190975647082,1.110840686123213,1.727888534411375,end_of_life,1.2312211430339624,medium
8578,L55757,L,297.6,308.3,1502,43.2,139,0,No Failure,Gen5,L,0.8577857785778578,0.43856142135952725,0.8913749515129302,1.0087000871606724,1.775137263525238,end_of_life,1.2774673908639744,medium
8579,L55758,L,297.5,308.2,1489,40.7,141,0,No Failure,Gen5,L,0.8578857885788579,0.43696039169134304,0.8469122755349203,1.0560640365920801,1.8442395079909204,end_of_life,1.2917694858568443,medium
8580,M23439,M,297.4,308.1,1620,31.2,143,0,No Failure,Gen5,M,0.857985798579858,0.47535936202315887,1.156008642464843,0.796172865528663,2.152025170755754,end_of_life,1.8076126610417544,medium
8581,L55760,L,297.5,308.1,1631,30.6,146,0,No Failure,Gen5,L,0.858085808580858,0.43296781852098254,1.1594064573843152,0.7940248314090104,2.1741002246591146,end_of_life,1.5174620270789405,medium
8582,M23441,M,297.5,308.0,1429,45.8,148,0,No Failure,Gen5,M,0.8581858185818582,0.47136678885279837,1.062373724998275,0.8603085036195944,2.1228738155537603,end_of_life,1.7678616437209866,medium
8583,M23442,M,297.5,308.1,1334,72.0,151,1,Power Failure,Gen5,M,0.8582858285828583,0.06897524535062205,1.9159627961022914,0.1,3.910695620089472,end_of_life,2.739067086866476,high
8584,L55763,L,297.4,308.0,1423,38.0,154,0,No Failure,Gen5,L,0.8583858385838584,0.4265837018484457,0.951101450985612,0.9513829507725496,2.1221684419632596,end_of_life,1.4341978120809875,medium
8585,L55764,L,297.4,307.9,1390,47.7,156,0,No Failure,Gen5,L,0.8584858485848584,0.42498267218026153,1.1650347742959897,0.790492103710362,2.359536175680326,end_of_life,1.5933249025609275,medium
8586,M23445,M,297.4,307.9,1338,48.5,158,0,No Failure,Gen5,M,0.8585858585858586,0.46338164251207736,1.1917845425279394,0.7741229029131005,2.512374479920735,end_of_life,1.962485154726676,medium
8587,H38000,H,297.3,307.9,1461,37.5,161,0,No Failure,Gen5,H,0.8586858685868587,0.500990099009901,1.0069504058774046,0.9033828387346474,2.1881436985924427,end_of_life,2.0773426012001983,high
8588,M23447,M,297.4,307.9,1627,34.3,166,0,No Failure,Gen5,M,0.8587858785878588,0.4570175278397406,1.097284967550724,0.8352230480648996,2.2604292558585497,end_of_life,1.833357192608637,medium
8589,L55768,L,297.3,307.8,1385,44.4,169,0,No Failure,Gen5,L,0.8588858885888588,0.4146259843375642,1.0938223300860073,0.837645581589981,2.427018314627211,end_of_life,1.5989540248766865,medium
8590,M23449,M,297.3,307.8,1538,48.0,171,0,No Failure,Gen5,M,0.858985898589859,0.45302495466938003,1.214196287129782,0.7609213401325384,2.3803603316074153,end_of_life,1.9164030187819008,medium
8591,L55770,L,297.4,307.9,1557,35.5,174,0,No Failure,Gen5,L,0.8590859085908591,0.41063341116720364,1.0571603152027989,0.8641844927292933,2.2360414267057296,end_of_life,1.5115646652431314,medium
8592,L55771,L,297.4,307.9,1606,33.4,176,0,No Failure,Gen5,L,0.8591859185918592,0.40903238149901944,1.1273784568116676,0.8147446245697326,2.3303171216600247,end_of_life,1.5703403857075102,medium
8593,M23452,M,297.5,308.0,1430,44.5,178,0,No Failure,Gen5,M,0.8592859285928592,0.4474313518308353,1.0189053516213564,0.8937306435713656,2.2759506027647536,end_of_life,1.8160518465923086,medium
8594,M23453,M,297.4,308.0,1601,34.6,181,0,No Failure,Gen5,M,0.8593859385938594,0.445039808328659,1.0647879659713992,0.8585253532955495,2.2919450195871605,end_of_life,1.836214397626284,medium
8595,L55774,L,297.4,308.0,1356,51.9,184,0,No Failure,Gen5,L,0.8594859485948595,0.40264826482648264,1.2830052190213832,0.7230630703675881,2.723706230150439,end_of_life,1.7743840577665908,medium
8596,M23455,M,297.5,308.2,1624,30.9,186,0,No Failure,Gen5,M,0.8595859585958596,0.44104723515829847,1.1269094558050037,0.8150560705752136,2.3685305232536304,end_of_life,1.8854850460429533,medium
8597,L55776,L,297.5,308.2,1327,56.5,189,0,No Failure,Gen5,L,0.8596859685968596,0.39865569165612214,1.3752201981159313,0.6778649053728684,2.968226355221591,end_of_life,1.8998566015234157,medium
8598,L55777,L,297.6,308.3,1410,47.0,191,0,No Failure,Gen5,L,0.8597859785978598,0.39705466198793793,1.0184363506146923,0.8941054173090853,2.3410482698126005,end_of_life,1.541950213109448,medium
8599,L55778,L,297.6,308.3,1478,42.3,193,0,No Failure,Gen5,L,0.8598859885988599,0.3954536323197537,0.8612814622519864,1.0402780447438442,2.172861888237667,end_of_life,1.427529193970663,medium
8600,L55779,L,297.6,308.4,1460,40.3,195,0,No Failure,Gen5,L,0.85998599859986,0.3938526026515695,0.771941203179781,1.146866321207458,2.1636001043193955,end_of_life,1.3970224026816924,medium
8601,L55780,L,297.5,308.3,1435,40.3,197,0,No Failure,Gen5,L,0.86008600860086,0.3922515729833853,0.8110715529266018,1.0976086310539899,2.2766736996231454,end_of_life,1.4539909457272386,medium
8602,H38015,H,297.4,308.2,1359,46.9,199,0,No Failure,Gen5,H,0.8601860186018602,0.4706505433152011,1.0708874905870223,0.8540530222068149,2.5903370101985654,end_of_life,2.257401051255533,high
8603,L55782,L,297.4,308.1,1729,31.7,204,0,No Failure,Gen5,L,0.8602860286028603,0.38667797214504057,1.1392900373198742,0.8069136117342071,2.727593001168532,end_of_life,1.7328242116633752,medium
8604,H38017,H,297.3,308.0,1384,49.1,206,0,No Failure,Gen5,H,0.8603860386038604,0.4650769424768564,1.2060455414640392,0.7656700844283185,2.758647925613227,end_of_life,2.3652728326845023,high
8605,L55784,L,297.4,308.2,1297,52.1,211,0,No Failure,Gen5,L,0.8604860486048604,0.38110437130669594,1.2447609840946967,0.7436265714335901,3.0155585148022164,end_of_life,1.8796517011492957,medium
8606,L55785,L,297.5,308.4,1633,33.3,213,0,No Failure,Gen5,L,0.8605860586058606,0.3795033416385117,1.0017284741244799,0.9076646592026031,2.4878718193382454,end_of_life,1.5956672699726422,medium
8607,M23466,M,297.5,308.4,1505,37.2,215,0,No Failure,Gen5,M,0.8606860686068607,0.4179023119703275,0.8713233539937236,1.0295232744980016,2.383620111844546,end_of_life,1.8148450509359355,medium
8608,L55787,L,297.5,308.4,1433,50.0,218,0,No Failure,Gen5,L,0.8607860786078608,0.3755107684681512,1.112946654246664,0.8244385657843124,2.6619255530077295,end_of_life,1.698654217477091,medium
8609,L55788,L,297.4,308.4,1369,50.6,220,1,Overstrain Failure,Gen5,L,0.8608860886088608,-0.02609026120003305,1.1496734916751163,0.1,2.8278023207906755,end_of_life,1.776022975818805,medium
8610,L55789,L,297.4,308.3,1475,40.5,222,1,Tool Wear Failure,Gen5,L,0.860986098609861,-0.027691290868217255,0.8344235062390792,0.1,2.5213777280880176,end_of_life,1.558878143106931,medium
8611,L55790,L,297.4,308.3,1561,38.3,0,0,No Failure,Gen5,L,0.8610861086108611,0.5477827782778277,0.8736727724216133,1.0270390919044685,2.4368022903055158,end_of_life,1.5368227478486904,medium
8612,L55791,L,297.4,308.3,1472,45.5,2,0,No Failure,Gen5,L,0.8611861186118612,0.5461817486096436,1.0016095576887662,0.9077626396942775,2.4966011922673923,end_of_life,1.599123344213587,medium
8613,L55792,L,297.5,308.4,1441,44.5,4,0,No Failure,Gen5,L,0.8612861286128612,0.5445807189414594,0.9290419976520082,0.9717776361720182,2.430858423440739,end_of_life,1.551055968671898,medium
8614,M23473,M,297.5,308.5,1401,50.5,6,0,No Failure,Gen5,M,0.8613861386138614,0.5829796892732753,1.1071994208992892,0.8283635517776023,2.6204094200466304,end_of_life,1.9803235942884387,medium
8615,L55794,L,297.5,308.5,1691,33.1,9,0,No Failure,Gen5,L,0.8614861486148615,0.5405881457710988,0.9859500776901235,0.9208526437302309,2.492627018544073,end_of_life,1.5928358307246664,medium
8616,L55795,L,297.6,308.6,1382,47.1,11,0,No Failure,Gen5,L,0.8615861586158616,0.5389871161029147,0.9543825561666687,0.9484223673384897,2.4366244841402023,end_of_life,1.5609645605060816,medium
8617,L55796,L,297.6,308.6,1355,46.4,13,0,No Failure,Gen5,L,0.8616861686168616,0.5373860864347304,0.9309765089637123,0.9699542048781999,2.456260472750121,end_of_life,1.5617971417891623,medium
8618,L55797,L,297.6,308.6,1529,45.3,15,0,No Failure,Gen5,L,0.8617861786178618,0.5357850567665463,0.8941955776447812,1.005838310374473,2.1823798259508655,end_of_life,1.4412106036737806,medium
8619,L55798,L,297.7,308.7,1829,24.9,17,0,No Failure,Gen5,L,0.8618861886188619,0.534184027098362,1.1818745025739659,0.7801075674662611,3.0092181888563965,end_of_life,1.8582496263147485,medium
8620,H38033,H,297.6,308.6,1480,39.8,19,0,No Failure,Gen5,H,0.861986198619862,0.6125829974301777,0.7227904190007096,1.2153763302379164,2.098565214476222,end_of_life,1.9562632114907017,medium
8621,L55800,L,297.6,308.5,1475,42.4,24,0,No Failure,Gen5,L,0.862086208620862,0.5286104262600173,0.8196935062963061,1.0873187569053258,2.097654631379846,end_of_life,1.3849699044408303,medium
8622,M23481,M,297.6,308.5,1431,52.6,26,0,No Failure,Gen5,M,0.8621862186218622,0.5670093965918331,1.1607530512536677,0.7931767438560786,2.4689085024212885,end_of_life,1.9357893163446158,medium
8623,L55802,L,297.5,308.3,1437,42.3,29,0,No Failure,Gen5,L,0.8622862286228623,0.5246178530896568,0.8779459735064766,1.0225513751178377,2.1919347817945476,end_of_life,1.4401577047697622,medium
8624,M23483,M,297.5,308.3,1476,45.6,31,0,No Failure,Gen5,M,0.8623862386238624,0.5630168234214725,0.9882887674632702,0.9188737676039187,2.1888725103135536,end_of_life,1.7720356343644024,medium
8625,H38038,H,297.5,308.4,1490,39.7,34,0,No Failure,Gen5,H,0.8624862486248625,0.6006252799192964,0.78773032826888,1.1264682169303055,2.040630609583812,end_of_life,1.9525713423141888,medium
8626,L55805,L,297.4,308.3,1632,33.5,39,0,No Failure,Gen5,L,0.8625862586258626,0.5166527087491358,1.034171381813313,0.8817009633951441,2.210199475697229,end_of_life,1.4943312048228854,medium
8627,L55806,L,297.4,308.2,1402,49.7,41,0,No Failure,Gen5,L,0.8626862686268627,0.5150516790809516,1.164511679398847,0.7908191092987004,2.411436873910373,end_of_life,1.6139282533838033,medium
8628,L55807,L,297.4,308.3,1347,45.8,43,0,No Failure,Gen5,L,0.8627862786278628,0.5134506494127674,1.0116407207757474,0.8995712205488118,2.354419938860515,end_of_life,1.5452601917769304,medium
8629,L55808,L,297.5,308.4,1747,31.0,45,0,No Failure,Gen5,L,0.8628862886288629,0.5118496197445832,1.0786340577913356,0.848439762443246,2.424750984599619,end_of_life,1.5934906111772484,medium
8630,H38043,H,297.5,308.5,1557,39.1,47,0,No Failure,Gen5,H,0.862986298629863,0.590248590076399,0.7853268159504991,1.1295263872995716,1.8797263829596478,end_of_life,1.8874885979690088,medium
8631,L55810,L,297.4,308.4,1371,57.4,52,0,No Failure,Gen5,L,0.8630863086308631,0.5062760189062385,1.3770465216466905,0.6770267458367841,2.7508418775824324,end_of_life,1.8134507075269801,medium
8632,H38045,H,297.3,308.3,1506,37.0,54,0,No Failure,Gen5,H,0.8631863186318632,0.5846749892380543,0.9338056570530123,0.967299794867268,1.9980016087370431,end_of_life,1.979342340610721,medium
